query,answer,image,image_path,sub_queries
What is the background color for The Bold and the Beautiful poster?,purple,3a702e422f184e8ec478a8f429e66bbe,3a702e422f184e8ec478a8f429e66bbe.jpg,background color | The Bold and the Beautiful | poster
What object is seen in the center of the Days of Our Lives poster?,hourglass,02e80d4acbc03c25592eeae21054713d,02e80d4acbc03c25592eeae21054713d.jpg,Days of Our Lives| poster| center object
Are the train tracks occupied or empty in this photo of Bricktown station?,empty,fad4064b21dd08b4e60b266b5fe82287,b4a8526338639c7b94c335ba41a96d3e.jpg,train tracks| Bricktown station| photo| occupied| empty
What kind of object is crossed out in the sign on the pillar in the left side of Joe Louis Arena station?,cigarette,7270e3551f586792327493500aad5b73,c45951186b608c92ee1ed5ded94c8d07.jpg,sign| pillar| Joe Louis Arena station| object crossed out
What is the main background color on this advertisement for EastEnders?,green,d5d70a97210f6408851bc4201050ee58,8dd0a718aa05c05830c526afb75d2496.gif,advertisement| EastEnders| main background color
What type of flag is seen behind the man in the Space Race TV series) poster?,american,e9b3b8ec2bb2214024d2ea8ff1114072,4e3d6764487943ee65b07b416133e12c.jpg,flag| Space Race TV series| man| poster
Is Debora Lyra smiling?,yes,e0d91b31189ffd89026f2567d177b789,7ef62174697d2dec75b0733415a9dc71.jpg,Debora Lyra| smiling
What color hair does Babi Rossi have?,blonde,198a3f26b930a1b6e62b00daba708355,8b10799f8f6f1852ee3d3dcf1d65d485.jpg,Babi Rossi| hair color
What color are the shoelaces of the Menudo (band) member wearing a blue shirt?,red,12a27b2a8f7064083e743c4f82f6ce32,fb15e0ba72d04b92634e559d74f0f120.jpg,Menudo (band)| member| blue shirt| shoelaces
What is the journalist holding in her hand?,microphone,003cfd2f506d1f54045a147ff0d9db89,003cfd2f506d1f54045a147ff0d9db89.jpg,journalist| hand
What is the first name of this Television presenter?,oprah,73195bf6e7a3cbc79871b7509a2b903b,dbe0a463320b0a576f9da36772472314.JPG,Television presenter| first name
What is in the sky over Jundiaí?,clouds,e475cb20d7f64fbb5fc10b7bf51555f3,dcc667116bb675c1f78dd28495d7c84a.jpg,sky| Jundiaí
How many photos in this collage of Rio de Janeiro feature water?,three,4dcad69cdbc6d6787bda154aaa4830ff,4dcad69cdbc6d6787bda154aaa4830ff.jpg,collage| Rio de Janeiro| photos| water
How many photos make up this collage of Belo Horizonte?,six,c056a19afcdd1c8b5bc32b9e2c601c97,5130e129a3272f730132a8c09bdb5d76.jpg,collage| Belo Horizonte| number of photos
How many feet is the penguin standing on in the Pittsburgh Penguins logo?,one,380fc9458c91710de4df7312be9a39d4,380fc9458c91710de4df7312be9a39d4.jpg,Pittsburgh Penguins| logo| penguin| feet
What pattern is on the shirt Mike Hakkinen is wearing?,checkered,1e3157b08fa48789a2f56c4c51785efe,1e3157b08fa48789a2f56c4c51785efe.jpg,Mike Hakkinen| shirt| pattern
Does David Coulthard look happy in this photo?,yes,9d376cf736a06e30c233af135eea09a5,9d376cf736a06e30c233af135eea09a5.jpg,David Coulthard | photo | happiness
What emotion is Damon Hill experiencing?,happiness,1c7705adfb9529b0c1bbb0596fa4235d,1c7705adfb9529b0c1bbb0596fa4235d.jpg,Damon Hill| emotion
What length is Heinz-Harald Frentzen's facial hair?,stubble,a2d60ad86557959e71ad98385859aa9b,a2d60ad86557959e71ad98385859aa9b.jpg,Heinz-Harald Frentzen| facial hair length
What color are the eyes of Jacques Villeneuve?,blue,4e008a4042230cd1cad2641f0e9d1cd2,4e008a4042230cd1cad2641f0e9d1cd2.jpg,Jacques Villeneuve| eye color
What color jacket is Fiancarlo Fisichella wearing?,red,9143e4365e48a9e0d50481397d26ff56,9143e4365e48a9e0d50481397d26ff56.jpg,Fiancarlo Fisichella| jacket color
What is Alexander Wurz wearing on his head?,hat,83b5a3499fb7748e74f75676afc08daa,16def9ddbf1f80933b28947e58f513f1.jpg,Alexander Wurz| wearing| head
What is Johnny Herbert holding?,microphone,88bf3c55235f79bdddf2997743be1f10,88bf3c55235f79bdddf2997743be1f10.jpg,Johnny Herbert| holding
What color is the collar of the jacket Olivier Panis is wearing?,red,d2b9461f3bf132428b535c888fb2f350,d2b9461f3bf132428b535c888fb2f350.jpg,Olivier Panis| collar| jacket
What type of jacket is Jarno Trulli wearing?,suit,656bc98751a2cd79a3147eccf2038289,b6f93934fb3701b295afb7cb06f280a4.jpg,Jarno Trulli| jacket type
What color is Toranosuke Takagi's hair?,black,fbb9824c2944bbc4b9f1200f8274e296,c3030e27341086f4c9c7108b966580c3.JPG,Toranosuke Takagi| hair color
Does Rubens Barrichello look happy or mad in this photo?,mad,78f8edaf0f34ba9bbec9a59f4f145b90,78f8edaf0f34ba9bbec9a59f4f145b90.jpg,Rubens Barrichello| photo| happy| mad
What is Jos Verstappen wearing that zips up?,jacket,a2a0820aee9a08f4361d1f77b7429863,a2a0820aee9a08f4361d1f77b7429863.jpg,Jos Verstappen| clothing| zips up
How is Mika Salo feeling?,happy,715cbebb50a532bdf46cf47c50782ccd,1e3157b08fa48789a2f56c4c51785efe.jpg,Mika Salo| feeling
What is on the head of Ralf Schumacher?,cap,8d90705617c58e48ea0d4e616ed7eecb,096658ff8f509ffc173c07f3c26a4ddc.jpg,Ralf Schumacher| head
What shape does the Prost Grand Prix logo make up?,oval,9d5f4a40634de64c0e44c6b95387ab1e,9d5f4a40634de64c0e44c6b95387ab1e.jpg,Prost Grand Prix| logo| shape
The crosswalks in Jeddah are painted white and what other color?,red,d5c70f29a986389f662f49a1673e86e5,d5c70f29a986389f662f49a1673e86e5.jpg,crosswalks| Jeddah| colors
How many different colors are on the flag for the United Kingdom?,three,bc266f5403a237eb29cd2d3a12f8e837,0ec4a610b47bfc99eba6a7964be312ed.jpg,flag| United Kingdom| colors
What is in the sky above the building in Downton Abbey?,clouds,c061f9c98e0dc404c62931399de495c7,0f2a3e29f0fb1a04a8b470f2bb082a92.jpg,sky| building| Downton Abbey
On which wrist is Anna Smith (tennis) wearing a bracelet?,right,342d42ae5ad93f87685d32d7e39ef79c,e28f5d7627d0d3f41467966a5b4d8e85.jpg,Anna Smith (tennis)| bracelet| wrist
What is in the center of the blue section of the Lensahn logo?,antlers,34d5ce68dc9252e1246f2ad440f5fe2d,0aaf1ae961ef02548f8bbdad44f141e2.jpg,Lensahn logo| blue section| center
Does Lake Garda have mountains on one of its shores?,yes,0248335a24115c4cd652567212310f45,0248335a24115c4cd652567212310f45.jpg,Lake Garda| mountains| shores
What shape is seen in orange near the center of the Doctors (2000 TV series) screen?,circle,b01b873a6dc08e03e5a49eb290987c88,778e254958615d1ac55215754c563c20.jpg,Doctors (2000 TV series)| orange shape| center
What color is the background of Make It or Break It,black,8c5364fda0e3e078e6c56cddfc24777b,8c5364fda0e3e078e6c56cddfc24777b.jpg,Make It or Break It| background color
What color are the pants worn by Matthew Walker (English cricketer)?,blue,46cda66d632c831da4e784e08fddd6e7,1e999bfcc4bd77e71935b495c3ded638.jpg,Matthew Walker| pants| color
What animal is being ridden here with Barry Geraghty?,horse,7b36cf429373f0e91c6a009495349e8a,0cc7f8ff4288b0ae23bcdec0c1dc4f9c.jpg,animal| Barry Geraghty
How many photos make up this collage of Melbourne?,six,b1e3471501fed319044afd363afc295a,7b234a3979c1417611833cfa38f4f651.jpg,collage| Melbourne| number of photos
How many ice hockey players are on the ice in this photo?,eight,85856853286b86bc98841ffc322e63f1,cd42c694dcde7fc18821b3ef8f56823c.jpg,ice hockey players| photo
What type of head covering is shown on the flag for Queensland?,crown,f6909224eb6c005422b55367e78a299c,4520514c654cea13276ff1e574de785c.jpg,flag| Queensland| head covering
Are there islands in this photo of Desolation Sound?,yes,66a44b1c3055492ff29cd72f2190ad4f,66a44b1c3055492ff29cd72f2190ad4f.jpg,Desolation Sound| islands| photo
Were any games in the 2006 NFL season played in the snow?,yes,3f69cd396566b100b8245c5e3ddf021d,3b13b1dfee45ca274c8f41f86406a6e9.jpg,2006 NFL season| games| snow
What is the pattern behind the text in Wizards of Waverly Place,bricks,9b58cd135434cf7031f03c19cad86014,e59434bcc209673c7d7e68f218ee7433.jpg,pattern| text| Wizards of Waverly Place
What is floating in the sky at the bottom of The Shannara Chronicles?,clouds,f5784a2ce19297b2482e7568f119d9a2,f5784a2ce19297b2482e7568f119d9a2.jpg,The Shannara Chronicles| floating object| sky
What is the primary object in the background of the Days of Our Lives title card?,hourglass,02e80d4acbc03c25592eeae21054713d,02e80d4acbc03c25592eeae21054713d.jpg,Days of Our Lives| title card| primary object| background
What animal is shown on the cover of Grand Theft Auto V?,dog,9b79c45edb6b5e084089c9c11d79ca02,9b79c45edb6b5e084089c9c11d79ca02.jpg,cover| Grand Theft Auto V| animal
What type of material are they standing on in Home and Away?,sand,3bf5208118cfdf42e939cd414eef192b,3bf5208118cfdf42e939cd414eef192b.jpg,Home and Away| material
What is the background color for this poster of Gosford Park?,red,4720e16377b376bf91996001823ab5bf,4720e16377b376bf91996001823ab5bf.jpg,background color| poster| Gosford Park
What color is the background of the Upstairs Downstairs (2010 TV series) poster?,black,ebd8485f478607b0a8f79a032eb44fb3,ebd8485f478607b0a8f79a032eb44fb3.jpg,Upstairs Downstairs (2010 TV series)| poster| background color
Does the logo for the British Academy of Film and Television Arts show a head or full body?,head,4efc7b18f9343f27a928b91428f01b9a,fe626ed1b18df294d6228f0b53338ff2.jpg,British Academy of Film and Television Arts| logo| head| full body
What planet is featured on the Golden Globe Award?,earth,d92cf09e11d74f9c2e24c05d625c8ae2,d92cf09e11d74f9c2e24c05d625c8ae2.jpg,Golden Globe Award| planet
What color are the seats in the lower half of the stands in this photo of the 2001 NFL season?,blue,554dbe806142b6a5bbd097b2f2451eea,30aae7ce04096b2fd1abd68704f676e4.jpg,seats| lower half| stands| 2001 NFL season| photo
Is the dress worn by The Good Person of Szechwan multicolored?,yes,b8d9a638190849ee99acc4c600440133,7c2858dcfdebfff9f55ac133ba1c7dc3.jpg,dress| The Good Person of Szechwan| multicolored
What hand does Hamlet have on his head?,right,88c8ab11442407a2f109479cf90a2aed,56daf45bf495388779703bbfcaa1a194.jpg,Hamlet| hand| head
How many people are pictured in the Twelfth Night drawing?,three,8d65d56091cc13f16fe1043745198994,6418c6d3fca1476c3d31f865fe0793e0.jpg,Twelfth Night| drawing| number of people
What is Chelsea doing with her mouth on the cover of Chelsea Lately?,smiling,43f92ac79aaacfc3f3edfbece6891924,43f92ac79aaacfc3f3edfbece6891924.jpg,Chelsea Lately| cover| Chelsea
Is everyone in the picture a part of the National Hockey League All-Star Game?,no,1809fb2fcd8db565a75f9c6ec1fd6cb9,0951fb6aff0b89030bb83bb6e064b5a9.jpg,picture| National Hockey League| All-Star Game
What color us the ferry going around the Sydney Opera House?,yellow,ce831ffe225f7199749f4a689f128be1,ce831ffe225f7199749f4a689f128be1.jpg,ferry| Sydney Opera House| color
What is in the distance past the outskirts of Annemasse?,mountains,2474d919f95822fe10236ab6f78b838d,2474d919f95822fe10236ab6f78b838d.jpg,Annemasse| distance| outskirts
What type of hat is Lee Westwood wearing?,visor,336a196c8054916b12d3a9880aa7c6b5,336a196c8054916b12d3a9880aa7c6b5.jpg,Lee Westwood| hat
What color is Aaron Baddeley's cap?,white,73f22b4b3f025cc00146f73eb596a789,f2364ce0282d46b98e0ab9c7e8a4fc2d.JPG,Aaron Baddeley| cap| color
What does this player from the 2013 NFL season have on his right arm?,tattoo,194c57196f762e916c790469e5b0abba,11e89fa9fccb374f26f1243e3c7151b0.jpg,player| 2013 NFL season| right arm
Did this man wear a tie during the 2016 NFL season?,yes,1c7e8ec5983003dacd256feebd809d98,87221edbca652ab0be5532bf64c77b87.jpg,man| tie| 2016 NFL season
Do both of the uniform options from the 2017 Oakland Raiders season require gray pants?,yes,68c698a2756a4faa4567deaab6b602eb,68c698a2756a4faa4567deaab6b602eb.jpg,2017 Oakland Raiders season| uniform options| gray pants
How many uniforms are associated with the 2018 Arizona Cardinals season?,three,6bc707beaac79c809eaea13328472f45,824952e42218b4a6770782440c4952b1.jpg,2018 Arizona Cardinals season| uniforms
What is this Tennis athlete wearing around his head?,headband,fbbe88820de6a54597b1f278ff75316d,f8f41faf0825c061e356a95e2d5541c7.JPG,Tennis athlete| wearing| head
Are the stands completely filled with fans in this photo of the 1999 NFL season?,yes,4e13d6f96d479400abde4c6eba6839d3,554dbe806142b6a5bbd097b2f2451eea.jpg,stands| fans| photo| 1999 NFL season
Are there fans in the stands in this photo from the 2001 NFL season,yes,554dbe806142b6a5bbd097b2f2451eea,554dbe806142b6a5bbd097b2f2451eea.jpg,photo| 2001 NFL season| fans| stands
How many peolple are shown here in this picture for the 2003 NFL season?,three,a26a3a974c0f04d04db68f0f15f1fa0d,25ad488ee43f7abef3b9ec948134c173.jpg,picture| 2003 NFL season| number of people
What is covering the ground of the 2006 NFL season?,snow,3f69cd396566b100b8245c5e3ddf021d,3b13b1dfee45ca274c8f41f86406a6e9.jpg,ground| 2006 NFL season
What is the man in the ticket from the 1985 Denver Broncos season doing with the football?,throwing,82149c7eded8434fdcf3ebabae841a5a,9dee6e32624d19c0b3b6d19edaacb22c.jpg,ticket| 1985 Denver Broncos season| man| football
What is on the top of the Golden Globe Award?,globe,d92cf09e11d74f9c2e24c05d625c8ae2,d92cf09e11d74f9c2e24c05d625c8ae2.jpg,Golden Globe Award| top
What is on the earlobe of Golden Globe Award for New Star of the Year- Actress?,earring,fee7b0f95f387630e2dbba24cb9b9969,d92cf09e11d74f9c2e24c05d625c8ae2.jpg,earlobe| Golden Globe Award| New Star of the Year| Actress
What is the color of the inverted triangle of the Pittsburgh Penguins logo?,orange,380fc9458c91710de4df7312be9a39d4,380fc9458c91710de4df7312be9a39d4.jpg,Pittsburgh Penguins| logo| inverted triangle color
What is the American football player in blue holding?,football,8cb9a728b0f8c8497100ecdeb171af52,d54d7f055b7d47cb467b21ab368e0239.jpg,American football player| blue| holding
What sport is featured in this photo collage of Pittsburgh?,baseball,74c925babb2c2f14183c498b8a6e123a,74c925babb2c2f14183c498b8a6e123a.jpg,photo collage| Pittsburgh| sport
"Are the cars parked in the streets of California, Pennsylvania?",yes,e9fe45d64ae1c98b035e4f8f712c1f1a,90024925e2eff69a3f4d38ae369e74a6.jpg,cars| parked| streets| California| Pennsylvania
What is on the right side of Janet Jackson's face?,mic,6c0ec3f2e60ffdd2ee3db00f15e82b6e,6c0ec3f2e60ffdd2ee3db00f15e82b6e.jpg,Janet Jackson| right side of face
What does Pharrell Williams have on his head?,cap,b47d540f92f581f7595cfdd552522952,b47d540f92f581f7595cfdd552522952.jpg,Pharrell Williams| headwear
"In this photo, does Jay-Z have a buzz or an afro hairstyle?",buzz,7fc7cc227609bc51a14202c9236c88e7,7fc7cc227609bc51a14202c9236c88e7.jpg,Jay-Z| buzz hairstyle| afro hairstyle| photo
What structures are located left and right of the entrance to the venue for season of 2006–07 in English football?,ramps,405d53eff299be08d298e48fbfae2a75,b9c05b24fcaeca1cafa4692fa39c05c4.jpg,venue| season of 2006–07| English football| structures| entrance
What kind of a bolt is the character holding in the Melbourne Storm logo?,lightning,b5fafc9de980037c99a86c0855730a93,b5fafc9de980037c99a86c0855730a93.jpg,Melbourne Storm| logo| bolt
What color is the Young Artist Award?,gold,4dc9a266ce709b4c805e7d3543ba9d42,a194417a19a9a9d3b32160d4902923ae.jpg,Young Artist Award| color
What shape is hidden in the logo of Ghost Whisperer?,moon,76c1c0d615286b2f512effca8bf67de4,76c1c0d615286b2f512effca8bf67de4.jpg,logo| Ghost Whisperer| shape
How many photos make up this collage of Dublin?,six,20753dd86d2fa870fd4352cc8fec3cd8,ffc34f37be270ee18125820162ce3fbe.jpg,collage| Dublin| number of photos
What figure appears in the British Academy of Film and Television Arts logo?,head,4efc7b18f9343f27a928b91428f01b9a,fe626ed1b18df294d6228f0b53338ff2.jpg,British Academy of Film and Television Arts| logo| figure
What country is featured in this diagram for the 2008-09 Ligue 2?,spain,1762540a67454b47acb4c4b1e8421c61,6096b9ddcea32bfa0bc4b4a255a59c71.jpg,diagram| 2008-09 Ligue 2| country
How many different pictures of Copenhagen are seen here?,four,f4b3caeb787706d2ad5e2fa8ead5c564,f4b3caeb787706d2ad5e2fa8ead5c564.jpg,Copenhagen| pictures
What is the color of the sky in all of these pictures of Dublin?,blue,20753dd86d2fa870fd4352cc8fec3cd8,20753dd86d2fa870fd4352cc8fec3cd8.jpg,color| sky| pictures| Dublin
Does Roger Federer have white shoes on his feet?,yes,bbe3fb29732649f55774d833c9d431f5,a0f25d47cbe2ff7ed85e85369462dc13.jpg,Roger Federer| white shoes
What color is at the end of the sleeves on David Ferrer?,white,f6b033b9422406514eaf9cdea7c6e4d2,1d1853885759fd0494ad71714680ba15.jpg,David Ferrer| sleeves| color
What kind of racket is Máximo González holding in his hands?,tennis,e4c3381bc9f3f7fbcb24540f26819739,f61e0c108d183e13c507c0f008e19db6.jpg,Máximo González| racket
What position is Hamlet in?,sitting,88c8ab11442407a2f109479cf90a2aed,9517397c8d0402f89854990ba7ca6ed7.JPG,Hamlet| position
How many men are displayed here on The Odd Couple (1970 TV series)?,two,2a62afb17d1609bdfec44ef6446cc443,2a62afb17d1609bdfec44ef6446cc443.jpg,The Odd Couple (1970 TV series)| number of men displayed
How many men are in the Gunsmoke picture,three,8b08f70568851cb7fa7a6438c1d6ffd8,8b08f70568851cb7fa7a6438c1d6ffd8.jpg,Gunsmoke| picture| number of men
What gender is the person in this picture of Ik ben verliefd (Sha-la-lie)?,female,32c84ebbd69bfc46b1afb839a7a6bdcd,32c84ebbd69bfc46b1afb839a7a6bdcd.jpg,Ik ben verliefd (Sha-la-lie)| picture| gender
What color is the background in Grounded for Life?,black,04f579c8794da17d236071d58cab7f4c,452d1fb7396a517376fa337ff20ac933.jpg,background| Grounded for Life
What color is the background of the The Vampire Diaries title screen?,black,248ed349c0ddf0263b1cdd9ea96c44a8,248ed349c0ddf0263b1cdd9ea96c44a8.jpg,The Vampire Diaries| title screen| background color
What color is the majority of the logo in Rise of the Teenage Mutant Ninja Turtles?,green,3ce7d5b66259938f38ac763da3277302,3ce7d5b66259938f38ac763da3277302.jpg,logo| Rise of the Teenage Mutant Ninja Turtles| color
What kind of racket is Ruben Ramirez Hidalgo holding?,tennis,29e399e2ef0475aba35057d90f24f6e5,3d65422af200a1113aae8863662178f3.jpg,Ruben Ramirez Hidalgo| racket
Is Yeh Rishta Kya Kehlata Hai an English show?,no,bbf15f028a057551beda7b4a6b49e0a9,8803700b7e26ec5446f354b045bee0c0.jpg,Yeh Rishta Kya Kehlata Hai| English show
Who is Mann Kee Awaaz Pratigya holding?,child,423c6727cbcd26882c7534266e7476fc,5c6e05ada30ab04cfeeda91201a59a53.jpg,Mann Kee Awaaz Pratigya| holding
